t	dbpedia
https://cso.kmi.open.ac.uk/topics/random_forest	http://dbpedia.org/resource/Random_forest
https://cso.kmi.open.ac.uk/topics/ensemble_learning	http://dbpedia.org/resource/Ensemble_learning
https://cso.kmi.open.ac.uk/topics/c4.5_algorithm	http://dbpedia.org/resource/C4.5_algorithm
https://cso.kmi.open.ac.uk/topics/individual_classifiers	http://dbpedia.org/resource/Statistical_classification
https://cso.kmi.open.ac.uk/topics/random_forest_classifier	http://dbpedia.org/resource/Random_forest
https://cso.kmi.open.ac.uk/topics/random_forest_algorithm	http://dbpedia.org/resource/Random_forest
https://cso.kmi.open.ac.uk/topics/synthesized_speech	http://dbpedia.org/resource/Speech_synthesis
https://cso.kmi.open.ac.uk/topics/speech_synthesis_system	http://dbpedia.org/resource/Speech_synthesis
https://cso.kmi.open.ac.uk/topics/stream_mining	http://dbpedia.org/resource/Stream
https://cso.kmi.open.ac.uk/topics/boosting_algorithm	http://dbpedia.org/resource/Algorithm
https://cso.kmi.open.ac.uk/topics/multivalued_logic	http://dbpedia.org/resource/Many-valued_logic
https://cso.kmi.open.ac.uk/topics/systems_design	http://dbpedia.org/resource/Systems_design
https://cso.kmi.open.ac.uk/topics/distributed_parameter_systems	http://dbpedia.org/resource/Distributed_parameter_system
https://cso.kmi.open.ac.uk/topics/distributed_parameter_system	http://dbpedia.org/resource/Distributed_parameter_system
https://cso.kmi.open.ac.uk/topics/ultrashort_pulses	http://dbpedia.org/resource/Ultrashort_pulse
https://cso.kmi.open.ac.uk/topics/glass_lasers	http://dbpedia.org/resource/Glass
https://cso.kmi.open.ac.uk/topics/femto-second_laser	http://dbpedia.org/resource/Laser
https://cso.kmi.open.ac.uk/topics/femtosecond_laser	http://dbpedia.org/resource/Mode-locking
https://cso.kmi.open.ac.uk/topics/femtoseconds	http://dbpedia.org/resource/Femtosecond
https://cso.kmi.open.ac.uk/topics/femtosecond	http://dbpedia.org/resource/Femtosecond
https://cso.kmi.open.ac.uk/topics/mode-locked_fiber_lasers	http://dbpedia.org/resource/Mode-locking
https://cso.kmi.open.ac.uk/topics/mode-locked	http://dbpedia.org/resource/Mode-locking
https://cso.kmi.open.ac.uk/topics/pulse_amplifiers	http://dbpedia.org/resource/Pulse
https://cso.kmi.open.ac.uk/topics/pulse_durations	http://dbpedia.org/resource/Pulse
https://cso.kmi.open.ac.uk/topics/laser_induced	http://dbpedia.org/resource/Laser
https://cso.kmi.open.ac.uk/topics/two_photon_processes	http://dbpedia.org/resource/Photon
https://cso.kmi.open.ac.uk/topics/q-switched	http://dbpedia.org/resource/Q-switching
https://cso.kmi.open.ac.uk/topics/nd%3A_yag	http://dbpedia.org/resource/Yttrium_aluminium_garnet
https://cso.kmi.open.ac.uk/topics/femtosecond_laser_pulse	http://dbpedia.org/resource/Mode-locking
https://cso.kmi.open.ac.uk/topics/femtosecond_pulse	http://dbpedia.org/resource/Femtosecond
https://cso.kmi.open.ac.uk/topics/mode-locked_lasers	http://dbpedia.org/resource/Mode-locking
https://cso.kmi.open.ac.uk/topics/mode-locking	http://dbpedia.org/resource/Mode-locking
https://cso.kmi.open.ac.uk/topics/diode-pumped	http://dbpedia.org/resource/Diode-pumped_solid-state_laser
https://cso.kmi.open.ac.uk/topics/yag	http://dbpedia.org/resource/Yttrium_aluminium_garnet
https://cso.kmi.open.ac.uk/topics/laser_induced_damage_thresholds	http://dbpedia.org/resource/Laser
https://cso.kmi.open.ac.uk/topics/hafnium_oxides	http://dbpedia.org/resource/Hafnium
https://cso.kmi.open.ac.uk/topics/hafnium_compounds	http://dbpedia.org/resource/Hafnium
https://cso.kmi.open.ac.uk/topics/fused_silica	http://dbpedia.org/resource/Fused_quartz
https://cso.kmi.open.ac.uk/topics/fused-silica_capillaries	http://dbpedia.org/resource/Fused_quartz
https://cso.kmi.open.ac.uk/topics/luminescence_of_organic_solids	http://dbpedia.org/resource/Luminescence
https://cso.kmi.open.ac.uk/topics/electromagnetic_%28em%29	http://dbpedia.org/resource/Electromagnetism
https://cso.kmi.open.ac.uk/topics/wave_theory	http://dbpedia.org/resource/Wave
https://cso.kmi.open.ac.uk/topics/ultrashort_impulse_signals	http://dbpedia.org/resource/Ultrashort_pulse
https://cso.kmi.open.ac.uk/topics/spur_gears	http://dbpedia.org/resource/Gear
https://cso.kmi.open.ac.uk/topics/helical_gears	http://dbpedia.org/resource/Gear
https://cso.kmi.open.ac.uk/topics/gear	http://dbpedia.org/resource/Gear
https://cso.kmi.open.ac.uk/topics/data_packet_dropout	http://dbpedia.org/resource/Network_packet
https://cso.kmi.open.ac.uk/topics/communication_constraints	http://dbpedia.org/resource/Communication
https://cso.kmi.open.ac.uk/topics/fault_tolerant_control	http://dbpedia.org/resource/Fault_tolerance
https://cso.kmi.open.ac.uk/topics/fault-tolerant_control	http://dbpedia.org/resource/Fault_tolerance
https://cso.kmi.open.ac.uk/topics/stochastic_stability	http://dbpedia.org/resource/Stochastic
https://cso.kmi.open.ac.uk/topics/fault_tolerant_controllers	http://dbpedia.org/resource/Fault_tolerance
https://cso.kmi.open.ac.uk/topics/fault_tolerant_control_systems	http://dbpedia.org/resource/Fault_tolerance
https://cso.kmi.open.ac.uk/topics/markovian_jumps	http://dbpedia.org/resource/Markov_chain
https://cso.kmi.open.ac.uk/topics/interval_time-varying_delays	http://dbpedia.org/resource/Time
https://cso.kmi.open.ac.uk/topics/interval_time-varying_delay	http://dbpedia.org/resource/Time
https://cso.kmi.open.ac.uk/topics/markovian_jumping_parameters	http://dbpedia.org/resource/Markov_chain
https://cso.kmi.open.ac.uk/topics/stochastic_neural_networks	http://dbpedia.org/resource/Stochastic
https://cso.kmi.open.ac.uk/topics/differential_cryptanalysis	http://dbpedia.org/resource/Differential_cryptanalysis
https://cso.kmi.open.ac.uk/topics/control_lyapunov_function	http://dbpedia.org/resource/Lyapunov_function
https://cso.kmi.open.ac.uk/topics/linear_cryptanalysis	http://dbpedia.org/resource/Linear_cryptanalysis
https://cso.kmi.open.ac.uk/topics/lyapunov_stability_theorem	http://dbpedia.org/resource/Lyapunov_stability
https://cso.kmi.open.ac.uk/topics/phase_portrait	http://dbpedia.org/resource/Phase_portrait
https://cso.kmi.open.ac.uk/topics/cohen-grossberg_neural_networks	http://dbpedia.org/resource/Artificial_neural_network
https://cso.kmi.open.ac.uk/topics/van_der_pol_oscillator	http://dbpedia.org/resource/Van_der_Pol_oscillator
https://cso.kmi.open.ac.uk/topics/lyapunov_exponent	http://dbpedia.org/resource/Lyapunov_exponent
https://cso.kmi.open.ac.uk/topics/lyapunov_exponents	http://dbpedia.org/resource/Aleksandr_Lyapunov
https://cso.kmi.open.ac.uk/topics/correlation_dimension	http://dbpedia.org/resource/Correlation_dimension
https://cso.kmi.open.ac.uk/topics/bam_neural_network	http://dbpedia.org/resource/Bam_Margera
https://cso.kmi.open.ac.uk/topics/m-matrix	http://dbpedia.org/resource/M-matrix
https://cso.kmi.open.ac.uk/topics/business_rules	http://dbpedia.org/resource/Business_rule
https://cso.kmi.open.ac.uk/topics/business_intelligence	http://dbpedia.org/resource/Business_intelligence
https://cso.kmi.open.ac.uk/topics/strategic_management	http://dbpedia.org/resource/Strategic_management
https://cso.kmi.open.ac.uk/topics/service_management	http://dbpedia.org/resource/Service_management
https://cso.kmi.open.ac.uk/topics/business_intelligence_systems	http://dbpedia.org/resource/Business_intelligence
https://cso.kmi.open.ac.uk/topics/sentiment_analysis	http://dbpedia.org/resource/Sentiment_analysis
https://cso.kmi.open.ac.uk/topics/word_segmentation	http://dbpedia.org/resource/Text_segmentation
https://cso.kmi.open.ac.uk/topics/n-gram_language_models	http://dbpedia.org/resource/N-gram
https://cso.kmi.open.ac.uk/topics/syntactic_structure	http://dbpedia.org/resource/Syntax
https://cso.kmi.open.ac.uk/topics/syntactic_analysis	http://dbpedia.org/resource/Syntax
https://cso.kmi.open.ac.uk/topics/syntactic_features	http://dbpedia.org/resource/Syntax
https://cso.kmi.open.ac.uk/topics/syntactic_information	http://dbpedia.org/resource/Syntax
https://cso.kmi.open.ac.uk/topics/syntactic_parsing	http://dbpedia.org/resource/Parsing
https://cso.kmi.open.ac.uk/topics/parsing	http://dbpedia.org/resource/Parsing
https://cso.kmi.open.ac.uk/topics/semantic_relatedness	http://dbpedia.org/resource/Semantic_similarity
https://cso.kmi.open.ac.uk/topics/semantic_similarity	http://dbpedia.org/resource/Semantic_similarity
https://cso.kmi.open.ac.uk/topics/semantic_similarity_measures	http://dbpedia.org/resource/Semantic_similarity
https://cso.kmi.open.ac.uk/topics/machine_translation_systems	http://dbpedia.org/resource/Machine_translation
https://cso.kmi.open.ac.uk/topics/machine_translations	http://dbpedia.org/resource/Machine_Translations
https://cso.kmi.open.ac.uk/topics/machine_translation	http://dbpedia.org/resource/Machine_translation
https://cso.kmi.open.ac.uk/topics/question_answering	http://dbpedia.org/resource/Question_answering
https://cso.kmi.open.ac.uk/topics/question_answering_systems	http://dbpedia.org/resource/Question_answering
https://cso.kmi.open.ac.uk/topics/question_answering_system	http://dbpedia.org/resource/Question_answering
https://cso.kmi.open.ac.uk/topics/pseudo_relevance_feedback	http://dbpedia.org/resource/Relevance_feedback
https://cso.kmi.open.ac.uk/topics/n-gram_models	http://dbpedia.org/resource/N-gram
https://cso.kmi.open.ac.uk/topics/statistical_language_models	http://dbpedia.org/resource/Language_model
https://cso.kmi.open.ac.uk/topics/statistical_language_modeling	http://dbpedia.org/resource/Language_model
https://cso.kmi.open.ac.uk/topics/parsing_algorithm	http://dbpedia.org/resource/Parsing
https://cso.kmi.open.ac.uk/topics/dependency_parser	http://dbpedia.org/resource/Parsing
https://cso.kmi.open.ac.uk/topics/dependency_parsing	http://dbpedia.org/resource/Parsing
https://cso.kmi.open.ac.uk/topics/part-of-speech_tagging	http://dbpedia.org/resource/Part-of-speech_tagging
https://cso.kmi.open.ac.uk/topics/synsets	http://dbpedia.org/resource/Synonym_ring
https://cso.kmi.open.ac.uk/topics/lexical_semantics	http://dbpedia.org/resource/Lexical_semantics
https://cso.kmi.open.ac.uk/topics/computational_linguistics	http://dbpedia.org/resource/Computational_linguistics
https://cso.kmi.open.ac.uk/topics/syntactics	http://dbpedia.org/resource/Syntax
https://cso.kmi.open.ac.uk/topics/text_mining	http://dbpedia.org/resource/Text_mining
https://cso.kmi.open.ac.uk/topics/query_expansion	http://dbpedia.org/resource/Query_expansion
https://cso.kmi.open.ac.uk/topics/continuous_speech_recognition	http://dbpedia.org/resource/Speech_recognition
https://cso.kmi.open.ac.uk/topics/discriminative_training	http://dbpedia.org/resource/Discriminative_model
https://cso.kmi.open.ac.uk/topics/language_modeling	http://dbpedia.org/resource/Language_model
https://cso.kmi.open.ac.uk/topics/language_model	http://dbpedia.org/resource/Language_model
https://cso.kmi.open.ac.uk/topics/conditional_random_fields_%28crfs%29	http://dbpedia.org/resource/Conditional_random_field
https://cso.kmi.open.ac.uk/topics/conditional_random_field	http://dbpedia.org/resource/Conditional_random_field
https://cso.kmi.open.ac.uk/topics/conditional_random_fields	http://dbpedia.org/resource/Conditional_random_field
https://cso.kmi.open.ac.uk/topics/text_mining_techniques	http://dbpedia.org/resource/Text_mining
https://cso.kmi.open.ac.uk/topics/word_processing	http://dbpedia.org/resource/Word_processor
https://cso.kmi.open.ac.uk/topics/text_summarization	http://dbpedia.org/resource/Automatic_summarization
https://cso.kmi.open.ac.uk/topics/document_classification	http://dbpedia.org/resource/Document_classification
https://cso.kmi.open.ac.uk/topics/text_classification	http://dbpedia.org/resource/Document_classification
https://cso.kmi.open.ac.uk/topics/text_categorization	http://dbpedia.org/resource/Document_classification
https://cso.kmi.open.ac.uk/topics/statistical_machine_translation	http://dbpedia.org/resource/Statistical_machine_translation
https://cso.kmi.open.ac.uk/topics/opinion_mining	http://dbpedia.org/resource/Sentiment_analysis
https://cso.kmi.open.ac.uk/topics/parallel_corpora	http://dbpedia.org/resource/Parallel_text
https://cso.kmi.open.ac.uk/topics/relation_extraction	http://dbpedia.org/resource/Information_extraction
https://cso.kmi.open.ac.uk/topics/electronic_document	http://dbpedia.org/resource/Electronic_document
https://cso.kmi.open.ac.uk/topics/automatic_summarization	http://dbpedia.org/resource/Automatic_summarization
https://cso.kmi.open.ac.uk/topics/inverse_document_frequency	http://dbpedia.org/resource/Tf–idf
https://cso.kmi.open.ac.uk/topics/reuters-21578	http://dbpedia.org/resource/Reuters
https://cso.kmi.open.ac.uk/topics/text_classification_methods	http://dbpedia.org/resource/Document_classification
https://cso.kmi.open.ac.uk/topics/virtual_keyboard	http://dbpedia.org/resource/Virtual_keyboard
https://cso.kmi.open.ac.uk/topics/data_abstraction	http://dbpedia.org/resource/Abstract_data_type
https://cso.kmi.open.ac.uk/topics/telluric_prospecting	http://dbpedia.org/resource/Prospecting
https://cso.kmi.open.ac.uk/topics/source_language	http://dbpedia.org/resource/Translation
https://cso.kmi.open.ac.uk/topics/phrase-based_statistical_machine_translation	http://dbpedia.org/resource/Statistical_machine_translation
https://cso.kmi.open.ac.uk/topics/statistical_machine_translation_system	http://dbpedia.org/resource/Statistical_machine_translation
https://cso.kmi.open.ac.uk/topics/bilingual_corpora	http://dbpedia.org/resource/Multilingualism
https://cso.kmi.open.ac.uk/topics/large_vocabulary_continuous_speech_recognition	http://dbpedia.org/resource/Vocabulary
https://cso.kmi.open.ac.uk/topics/language_model_adaptation	http://dbpedia.org/resource/Language_model
https://cso.kmi.open.ac.uk/topics/bilingual_dictionary	http://dbpedia.org/resource/Bilingual_dictionary
https://cso.kmi.open.ac.uk/topics/parallel_text	http://dbpedia.org/resource/Parallel_text
https://cso.kmi.open.ac.uk/topics/grammar_induction	http://dbpedia.org/resource/Grammar_induction
https://cso.kmi.open.ac.uk/topics/formal_grammars	http://dbpedia.org/resource/Formal_grammar
https://cso.kmi.open.ac.uk/topics/graph_grammar	http://dbpedia.org/resource/Graph_rewriting
https://cso.kmi.open.ac.uk/topics/controlled_natural_language	http://dbpedia.org/resource/Controlled_natural_language
https://cso.kmi.open.ac.uk/topics/natural_language_interfaces	http://dbpedia.org/resource/Natural-language_user_interface
https://cso.kmi.open.ac.uk/topics/natural_language_interface	http://dbpedia.org/resource/Natural_language
https://cso.kmi.open.ac.uk/topics/natural_language_questions	http://dbpedia.org/resource/Natural_language
https://cso.kmi.open.ac.uk/topics/spoken_language_understanding	http://dbpedia.org/resource/Natural_language_understanding
https://cso.kmi.open.ac.uk/topics/semantic_distance	http://dbpedia.org/resource/Semantic_similarity
https://cso.kmi.open.ac.uk/topics/weighted_finite-state_transducers	http://dbpedia.org/resource/Finite-state_transducer
https://cso.kmi.open.ac.uk/topics/modelling_language	http://dbpedia.org/resource/Modeling_language
https://cso.kmi.open.ac.uk/topics/finite_automata	http://dbpedia.org/resource/Finite-state_machine
https://cso.kmi.open.ac.uk/topics/handwriting_recognition	http://dbpedia.org/resource/Handwriting_recognition
https://cso.kmi.open.ac.uk/topics/non-monotonic_reasoning	http://dbpedia.org/resource/Non-monotonic_logic
https://cso.kmi.open.ac.uk/topics/nonmonotonic_reasoning	http://dbpedia.org/resource/Non-monotonic_logic
https://cso.kmi.open.ac.uk/topics/equivalence_classes	http://dbpedia.org/resource/Equivalence_class
https://cso.kmi.open.ac.uk/topics/equivalence_class	http://dbpedia.org/resource/Equivalence_class
https://cso.kmi.open.ac.uk/topics/context-free_languages	http://dbpedia.org/resource/Context-free_language
https://cso.kmi.open.ac.uk/topics/semantic_annotations	http://dbpedia.org/resource/Semantics
https://cso.kmi.open.ac.uk/topics/semantic_annotation	http://dbpedia.org/resource/Annotation
https://cso.kmi.open.ac.uk/topics/deterministic_finite_automata	http://dbpedia.org/resource/Deterministic_finite_automaton
https://cso.kmi.open.ac.uk/topics/nondeterministic_finite_automaton	http://dbpedia.org/resource/Nondeterministic_finite_automaton
https://cso.kmi.open.ac.uk/topics/finite_automaton	http://dbpedia.org/resource/Finite_set
https://cso.kmi.open.ac.uk/topics/cellular_automaton	http://dbpedia.org/resource/Cellular_automaton
