prop	a	b	label
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/bayesian_network	https://cso.kmi.open.ac.uk/topics/bayesian_method	bayesian network
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/bayesian_network	https://cso.kmi.open.ac.uk/topics/bayesian_frameworks	bayesian network
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/bayesian_network	https://cso.kmi.open.ac.uk/topics/bayesian_framework	bayesian network
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/bayesian_network	https://cso.kmi.open.ac.uk/topics/bayesian_methods	bayesian network
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/machine_learning	https://cso.kmi.open.ac.uk/topics/machine-learning	machine learning
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/machine_learning	https://cso.kmi.open.ac.uk/topics/machine_learning_techniques	machine learning
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/machine_learning	https://cso.kmi.open.ac.uk/topics/machine_learning_methods	machine learning
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/machine_learning	https://cso.kmi.open.ac.uk/topics/machine_learning_algorithms	machine learning
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/machine_learning	https://cso.kmi.open.ac.uk/topics/machine_learnings	machine learning
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/machine-learning	https://cso.kmi.open.ac.uk/topics/machine_learning	machine-learning
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/machine-learning	https://cso.kmi.open.ac.uk/topics/machine_learning_techniques	machine-learning
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/machine-learning	https://cso.kmi.open.ac.uk/topics/machine_learning_methods	machine-learning
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/machine-learning	https://cso.kmi.open.ac.uk/topics/machine_learning_algorithms	machine-learning
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/machine-learning	https://cso.kmi.open.ac.uk/topics/machine_learnings	machine-learning
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/cellular_automata	https://cso.kmi.open.ac.uk/topics/cellular_automata_%28ca%29	cellular automata
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/cellular_automata_%28ca%29	https://cso.kmi.open.ac.uk/topics/cellular_automata	cellular automata (ca)
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/knowledge_based_systems	https://cso.kmi.open.ac.uk/topics/knowledge-based_systems	knowledge based systems
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/knowledge-based_systems	https://cso.kmi.open.ac.uk/topics/knowledge_based_systems	knowledge-based systems
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/expert_systems	https://cso.kmi.open.ac.uk/topics/expert_system	expert systems
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/expert_system	https://cso.kmi.open.ac.uk/topics/expert_systems	expert system
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multi_agent_system_%28mas%29	https://cso.kmi.open.ac.uk/topics/multi-agent_system	multi agent system (mas)
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multi_agent_system_%28mas%29	https://cso.kmi.open.ac.uk/topics/multi-agent_systems	multi agent system (mas)
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multi_agent_system_%28mas%29	https://cso.kmi.open.ac.uk/topics/multi_agent_systems	multi agent system (mas)
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multi_agent_system_%28mas%29	https://cso.kmi.open.ac.uk/topics/multiagent_systems	multi agent system (mas)
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multi_agent_system_%28mas%29	https://cso.kmi.open.ac.uk/topics/multi_agent_system	multi agent system (mas)
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multi_agent_system_%28mas%29	https://cso.kmi.open.ac.uk/topics/multiagent_system	multi agent system (mas)
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multi-agent_system	https://cso.kmi.open.ac.uk/topics/multi_agent_system_%28mas%29	multi-agent system
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multi-agent_system	https://cso.kmi.open.ac.uk/topics/multi-agent_systems	multi-agent system
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multi-agent_system	https://cso.kmi.open.ac.uk/topics/multi_agent_systems	multi-agent system
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multi-agent_system	https://cso.kmi.open.ac.uk/topics/multiagent_systems	multi-agent system
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multi-agent_system	https://cso.kmi.open.ac.uk/topics/multi_agent_system	multi-agent system
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multi-agent_system	https://cso.kmi.open.ac.uk/topics/multiagent_system	multi-agent system
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multi-agent_systems	https://cso.kmi.open.ac.uk/topics/multi_agent_system_%28mas%29	multi-agent systems
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multi-agent_systems	https://cso.kmi.open.ac.uk/topics/multi-agent_system	multi-agent systems
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multi-agent_systems	https://cso.kmi.open.ac.uk/topics/multi_agent_systems	multi-agent systems
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multi-agent_systems	https://cso.kmi.open.ac.uk/topics/multiagent_systems	multi-agent systems
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multi-agent_systems	https://cso.kmi.open.ac.uk/topics/multi_agent_system	multi-agent systems
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multi-agent_systems	https://cso.kmi.open.ac.uk/topics/multiagent_system	multi-agent systems
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multi_agent_systems	https://cso.kmi.open.ac.uk/topics/multi_agent_system_%28mas%29	multi agent systems
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multi_agent_systems	https://cso.kmi.open.ac.uk/topics/multi-agent_system	multi agent systems
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multi_agent_systems	https://cso.kmi.open.ac.uk/topics/multi-agent_systems	multi agent systems
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multi_agent_systems	https://cso.kmi.open.ac.uk/topics/multiagent_systems	multi agent systems
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multi_agent_systems	https://cso.kmi.open.ac.uk/topics/multi_agent_system	multi agent systems
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multi_agent_systems	https://cso.kmi.open.ac.uk/topics/multiagent_system	multi agent systems
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multiagent_systems	https://cso.kmi.open.ac.uk/topics/multi_agent_system_%28mas%29	multiagent systems
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multiagent_systems	https://cso.kmi.open.ac.uk/topics/multi-agent_system	multiagent systems
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multiagent_systems	https://cso.kmi.open.ac.uk/topics/multi-agent_systems	multiagent systems
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multiagent_systems	https://cso.kmi.open.ac.uk/topics/multi_agent_systems	multiagent systems
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multiagent_systems	https://cso.kmi.open.ac.uk/topics/multi_agent_system	multiagent systems
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multiagent_systems	https://cso.kmi.open.ac.uk/topics/multiagent_system	multiagent systems
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/ambient_intelligence	https://cso.kmi.open.ac.uk/topics/ambient_intelligent	ambient intelligence
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/intelligent_tutoring	https://cso.kmi.open.ac.uk/topics/intelligent_tutoring_system	intelligent tutoring
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/intelligent_tutoring	https://cso.kmi.open.ac.uk/topics/intelligent_tutoring_systems	intelligent tutoring
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/intelligent_tutoring_system	https://cso.kmi.open.ac.uk/topics/intelligent_tutoring	intelligent tutoring system
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/intelligent_tutoring_system	https://cso.kmi.open.ac.uk/topics/intelligent_tutoring_systems	intelligent tutoring system
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/intelligent_tutoring_systems	https://cso.kmi.open.ac.uk/topics/intelligent_tutoring	intelligent tutoring systems
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/intelligent_tutoring_systems	https://cso.kmi.open.ac.uk/topics/intelligent_tutoring_system	intelligent tutoring systems
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/ai_planning	https://cso.kmi.open.ac.uk/topics/planning_algorithms	ai planning
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/planning_algorithms	https://cso.kmi.open.ac.uk/topics/ai_planning	planning algorithms
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/genetic_algorithm	https://cso.kmi.open.ac.uk/topics/genetic_algorithm_%28ga%29	genetic algorithm
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/genetic_algorithm	https://cso.kmi.open.ac.uk/topics/genetic_algorithms	genetic algorithm
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/machine_learning_techniques	https://cso.kmi.open.ac.uk/topics/machine_learning	machine learning techniques
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/machine_learning_techniques	https://cso.kmi.open.ac.uk/topics/machine-learning	machine learning techniques
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/machine_learning_techniques	https://cso.kmi.open.ac.uk/topics/machine_learning_methods	machine learning techniques
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/machine_learning_techniques	https://cso.kmi.open.ac.uk/topics/machine_learning_algorithms	machine learning techniques
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/machine_learning_techniques	https://cso.kmi.open.ac.uk/topics/machine_learnings	machine learning techniques
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/machine_learning_methods	https://cso.kmi.open.ac.uk/topics/machine_learning	machine learning methods
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/machine_learning_methods	https://cso.kmi.open.ac.uk/topics/machine-learning	machine learning methods
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/machine_learning_methods	https://cso.kmi.open.ac.uk/topics/machine_learning_techniques	machine learning methods
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/machine_learning_methods	https://cso.kmi.open.ac.uk/topics/machine_learning_algorithms	machine learning methods
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/machine_learning_methods	https://cso.kmi.open.ac.uk/topics/machine_learnings	machine learning methods
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/machine_learning_algorithms	https://cso.kmi.open.ac.uk/topics/machine_learning	machine learning algorithms
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/machine_learning_algorithms	https://cso.kmi.open.ac.uk/topics/machine-learning	machine learning algorithms
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/machine_learning_algorithms	https://cso.kmi.open.ac.uk/topics/machine_learning_techniques	machine learning algorithms
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/machine_learning_algorithms	https://cso.kmi.open.ac.uk/topics/machine_learning_methods	machine learning algorithms
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/machine_learning_algorithms	https://cso.kmi.open.ac.uk/topics/machine_learnings	machine learning algorithms
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/genetic_algorithm_%28ga%29	https://cso.kmi.open.ac.uk/topics/genetic_algorithm	genetic algorithm (ga)
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/genetic_algorithm_%28ga%29	https://cso.kmi.open.ac.uk/topics/genetic_algorithms	genetic algorithm (ga)
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/genetic_algorithms	https://cso.kmi.open.ac.uk/topics/genetic_algorithm	genetic algorithms
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/genetic_algorithms	https://cso.kmi.open.ac.uk/topics/genetic_algorithm_%28ga%29	genetic algorithms
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/decision_support_system	https://cso.kmi.open.ac.uk/topics/decision_support_systems	decision support system
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/decision_support_system	https://cso.kmi.open.ac.uk/topics/decision_support_system_%28dss%29	decision support system
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/machine_learnings	https://cso.kmi.open.ac.uk/topics/machine_learning	machine learnings
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/machine_learnings	https://cso.kmi.open.ac.uk/topics/machine-learning	machine learnings
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/machine_learnings	https://cso.kmi.open.ac.uk/topics/machine_learning_techniques	machine learnings
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/machine_learnings	https://cso.kmi.open.ac.uk/topics/machine_learning_methods	machine learnings
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/machine_learnings	https://cso.kmi.open.ac.uk/topics/machine_learning_algorithms	machine learnings
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multi_agent_system	https://cso.kmi.open.ac.uk/topics/multi_agent_system_%28mas%29	multi agent system
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multi_agent_system	https://cso.kmi.open.ac.uk/topics/multi-agent_system	multi agent system
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multi_agent_system	https://cso.kmi.open.ac.uk/topics/multi-agent_systems	multi agent system
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multi_agent_system	https://cso.kmi.open.ac.uk/topics/multi_agent_systems	multi agent system
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multi_agent_system	https://cso.kmi.open.ac.uk/topics/multiagent_systems	multi agent system
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multi_agent_system	https://cso.kmi.open.ac.uk/topics/multiagent_system	multi agent system
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/multiagent_system	https://cso.kmi.open.ac.uk/topics/multi_agent_system_%28mas%29	multiagent system
